"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
18,"Assunção",1412,NA,200,1100,160,3124,2300,3736,1968,NA,2501351,132.139,4152,31.42,99,0.609,"29.41",35754082.21,33196644.6,11924.64,"PB"
19,"Baía da Traição",750,NA,90,250,22,185,150,5100,1225,NA,2501401,102.756,9224,89.77,98.7,0.581,"6.33",51579050.41,44698346.98,11727.05,"PB"
20,"Bananeiras",15257,NA,900,2450,280,1425,2207,62700,7239,1000,2501500,255.641,23134,90.49,94.6,0.568,"3.37",103576066.42,107088969,13143.47,"PB"
21,"Baraúna",1500,NA,60,440,115,160,830,4520,3500,NA,2501534,50.03,4762,95.18,97,0.558,"-",35204293.84,28781137.81,9891.45,"PB"
22,"Barra de Santa Rosa",6450,NA,420,1350,280,13200,23000,70000,26000,NA,2501609,781.187,12904,16.52,96.9,0.562,"53.1",71931645.78,75901379.78,9665.19,"PB"
23,"Barra de Santana",9000,NA,550,7100,600,4800,2800,26200,9100,550,2501575,375.177,8059,21.48,97.6,0.567,"31.25",45018080.67,40664020.42,10889.99,"PB"
24,"Barra de São Miguel",3345,NA,380,900,130,20000,17000,10800,3600,105,2501708,609.697,5906,9.69,97.4,0.572,"28.17",47519494.68,41320346.32,13915.49,"PB"
25,"Bayeux",550,NA,60,805,55,90,80,3000,900,NA,2501807,27.705,82742,2986.54,96.4,0.649,"12.67",288135992.9,337061132.9,14016.16,"PB"
26,"Belém",7000,NA,650,1500,130,420,1000,15000,4500,NA,2501906,99.609,16401,164.65,94.7,0.592,"16.76",78484406.04,71691714.26,12297.24,"PB"
27,"Belém do Brejo do Cruz",10572,NA,628,976,171,1703,9984,9424,4952,NA,2502003,601.549,6268,10.42,96.4,0.578,"28.57",42473190.48,47663862.19,10679.3,"PB"
28,"Bernardino Batista",1670,NA,170,1350,320,330,250,5200,2150,NA,2502052,57.453,3504,60.99,98.7,0.558,"-",40462464.06,38235839.49,11211.72,"PB"
29,"Boa Ventura",4294,NA,285,983,340,2200,1755,8522,5098,NA,2502102,168.664,5207,30.87,97.6,0.599,"13.89",32671337.87,27728633.79,9835.17,"PB"
30,"Boa Vista",5000,NA,340,1900,310,8500,8000,292000,46000,1200,2502151,468.933,6377,13.6,98.4,0.649,"22.73",55898399.98,45376078.43,28593.35,"PB"
31,"Bom Jesus",2542,NA,71,500,80,245,562,1800,780,NA,2502201,47.367,2286,48.26,99,0.597,"-",34897127.48,32690891.49,12384.4,"PB"
32,"Bom Sucesso",8574,NA,202,815,125,1717,1638,29797,5272,NA,2502300,186.059,4661,25.05,96.4,0.592,"30.3",39570334.72,30955660.77,11041.7,"PB"
33,"Bonito de Santa Fé",7392,NA,430,1546,457,2588,2452,13184,6443,NA,2502409,226.798,10252,45.2,96.3,0.574,"23.81",54924626.09,54265726.98,7962.14,"PB"
34,"Boqueirão",8000,NA,465,4100,550,9000,13950,60000,6600,280,2502508,373.077,17598,47.17,96,0.607,"28.04",81320390.72,75168164.42,14310.05,"PB"
35,"Borborema",199675,NA,12406,56546,8339,464714,319931,1010076,264127,935,2502706,26.107,4214,161.41,98.2,0.558,"15.38",27777309.35,24581711.7,13030.55,"PB"
36,"Brejo do Cruz",9290,NA,592,652,137,1383,5701,7407,1664,NA,2502805,401.315,13613,33.92,97.2,0.597,"-",86763470.13,84565095.18,10299.88,"PB"
37,"Brejo dos Santos",3740,NA,107,462,96,836,1105,7628,3698,NA,2502904,93.857,5742,61.18,96.7,0.619,"-",33357189.58,28791659.59,9926.14,"PB"
38,"Caaporã",1370,NA,221,280,35,124,300,3e+05,4500,NA,2503001,151.018,21193,140.33,98.1,0.602,"19.17",120798917.01,108141287,21157.09,"PB"
39,"Cabaceiras",3600,NA,305,1000,140,18500,14500,18100,15000,NA,2503100,469.171,5335,11.37,99.7,0.611,"17.24",45242686.84,41777975.6,20400.58,"PB"
40,"Cabedelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503209,29.873,66519,2226.73,97.3,0.748,"12.82",597061826.09,510784510.2,45182.89,"PB"
41,"Cachoeira dos Índios",5222,NA,540,2800,870,1100,1300,14230,4100,NA,2503308,193.215,9151,47.36,95.8,0.587,"18.69",52521883.52,51633399.09,12042.75,"PB"
42,"Cacimba de Areia",4380,NA,167,260,39,3000,1481,8000,2339,NA,2503407,213.018,3291,15.45,93.4,0.596,"21.28",29661701.88,27087689.27,10546.32,"PB"
43,"Cacimba de Dentro",6420,NA,278,1300,195,700,1925,15410,4135,NA,2503506,165.072,16064,97.32,97.2,0.564,"26.74",70690030.03,67716915.35,8971.73,"PB"
44,"Cacimbas",1627,NA,65,746,112,3739,705,21557,6467,NA,2503555,124.068,7223,58.22,96.4,0.523,"15.5",54666944.88,49602057.5,9287.68,"PB"
45,"Caiçara",6850,NA,292,750,158,280,535,10545,2385,NA,2503605,123.677,6602,53.38,97.7,0.592,"40",37403389.85,35912346.15,9142.39,"PB"
46,"Cajazeiras",110786,50,5025,24616,5119,18249,31657,205169,51610,NA,2503704,562.703,63239,112.38,97.2,0.679,"22.99",257622852.17,257591725.3,19683.9,"PB"
47,"Cajazeirinhas",9365,14,235,605,81,1477,5310,3340,2004,NA,2503753,282.693,2740,9.69,96.8,0.55,"47.62",30000108.41,27720976.38,13058.29,"PB"
48,"Caldas Brandão",3200,NA,400,550,100,350,440,34000,3900,NA,2503803,55.963,5753,102.8,96.4,0.568,"11.36",47666398.88,50432767.48,12293.26,"PB"
49,"Camalaú",4580,NA,271,834,141,22815,9933,13292,3987,NA,2503902,541.841,6085,11.23,96.8,0.567,"12.2",35270939.1,32489008.15,11845.53,"PB"
50,"Campina Grande",57210,182,5545,31500,4070,20786,33230,1295430,276400,12650,2504009,591.658,419379,708.82,97.6,0.72,"13.35",1621633904.18,1643337920,25066.11,"PB"
51,"Capim",1980,NA,380,250,26,175,185,130000,2100,NA,2504033,79.876,6970,87.26,95.6,0.533,"7.94",44690818.21,37368794.89,11264.11,"PB"
52,"Caraúbas",3599,NA,299,761,142,22593,8074,28206,8416,NA,2504074,486.622,3944,8.1,98.3,0.585,"-",28422916.92,28088282.13,10032.69,"PB"
53,"Carrapateira",1625,NA,100,225,86,590,330,1150,570,NA,2504108,59.07,2312,39.14,98.4,0.603,"-",29182279.77,26237154.2,11403.91,"PB"
54,"Casserengue",5745,NA,215,715,117,1100,1770,15000,5400,NA,2504157,202.761,6889,33.98,98.2,0.514,"14.49",34175178.5,31196372.21,9298.49,"PB"
55,"Catingueira",5920,NA,220,1222,184,9525,9500,13857,4157,NA,2504207,527.424,4491,8.51,97.1,0.574,"-",36388394.06,35030981.74,10712.59,"PB"
56,"Catolé do Rocha",93162,NA,3807,7498,1322,17090,39771,163062,58778,NA,2504306,551.765,30661,55.57,98,0.64,"11.36",106122169.94,95198159.81,16405.68,"PB"
57,"Caturité",5800,NA,300,2750,390,1850,1700,18400,5000,NA,2504355,117.823,5254,44.59,99.5,0.623,"-",35259908.41,33992666.26,12589.86,"PB"
58,"Conceição",12740,NA,442,3442,887,5940,6392,32257,14510,NA,2504405,580.65,18260,31.45,95.7,0.592,"15.79",83543891.49,79192831.51,10983.17,"PB"
59,"Condado",11158,NA,269,410,77,2789,5710,13852,8002,NA,2504504,265.473,6451,24.3,97.1,0.594,"-",38997534.81,33405527.71,13565.45,"PB"
60,"Conde",2000,NA,175,700,100,250,900,30000,5000,50000,2504603,171.267,27605,161.18,95.6,0.618,"6.51",198829229.48,207676935.4,50786.89,"PB"
61,"Congo",2557,NA,277,974,152,10873,8129,10939,3281,NA,2504702,324.686,4933,15.19,98.6,0.581,"24.39",34927801.24,27946983.88,12890.01,"PB"
62,"Coremas",14684,25,312,832,222,1872,5101,11111,7050,NA,2504801,372.012,14683,39.47,94.6,0.592,"6.29",63599633.49,57087506.24,16167.95,"PB"
63,"Coxixola",1748,NA,141,272,51,11824,7783,12808,3824,NA,2504850,173.942,1824,10.49,98.2,0.641,"-",25812092.11,21840259.39,12328.94,"PB"
64,"Cruz do Espírito Santo",5300,NA,475,2300,225,640,800,33000,6000,200,2504900,192.512,17095,88.8,96.1,0.552,"14.39",83005806.29,82122117.81,10863.92,"PB"
65,"Cubati",2500,NA,140,2500,235,2900,2700,15000,2600,NA,2505006,163.57,7580,46.34,98.3,0.566,"31.91",43007927.36,42805004.18,9765.34,"PB"
66,"Cuité",10600,NA,400,1450,250,3850,8800,250000,180000,NA,2505105,733.818,19719,26.87,98.3,0.591,"4.59",103592662.42,92569401.92,10842.53,"PB"
67,"Cuité de Mamanguape",3200,NA,360,200,35,310,255,10200,1900,NA,2505238,107.68,6251,58.05,98.4,0.524,"-",44189007.99,36657127.69,11652.59,"PB"
68,"Cuitegi",2045,NA,155,1300,265,275,290,22048,2500,1150,2505204,42.091,6730,159.89,96.5,0.57,"30.93",43334709.48,40605808.33,9890.58,"PB"
69,"Curral de Cima",5500,NA,210,295,30,350,475,13500,2995,50,2505279,86.428,5254,60.79,97.3,0.529,"14.93",45268148.79,39671977.66,10659.61,"PB"
70,"Curral Velho",4500,NA,232,850,242,2284,2418,8062,3466,NA,2505303,217.624,2292,10.53,99.1,0.606,"34.48",32647910.45,22440895.63,10679.09,"PB"
71,"Damião",4600,NA,240,750,225,600,4000,6500,2500,145,2505352,186.198,4982,26.76,97.4,0.521,"-",31766614.69,28040218.03,9294.97,"PB"
72,"Desterro",3969,NA,112,1000,160,5500,1900,20336,6100,NA,2505402,182.018,8067,44.32,97.6,0.58,"-",46619315.94,45852316.89,8727.17,"PB"
73,"Diamante",5877,NA,288,1709,513,1894,2904,13022,5860,NA,2505600,271.791,6299,23.18,95.4,0.593,"22.99",35202706.15,35383569.87,9121.54,"PB"
74,"Dona Inês",5800,NA,364,1320,218,885,1018,53445,4855,NA,2505709,173.648,10380,59.78,98.1,0.545,"16.81",66468140.31,57218235.26,9043.88,"PB"
75,"Duas Estradas",2875,NA,188,400,75,215,190,12540,3548,NA,2505808,27.012,3327,123.17,97.1,0.603,"50",30515130.49,28333422.09,12615.62,"PB"
76,"Emas",4904,NA,338,1753,242,3456,4602,32731,22000,NA,2505907,248.226,3011,12.13,99.5,0.595,"-",27995051.81,24352299.91,11709.62,"PB"
77,"Esperança",9900,NA,475,4880,1320,2880,5455,555340,272840,NA,2506004,157.851,31231,197.85,97.3,0.623,"19.85",144665209.7,156106505.2,15193.67,"PB"
78,"Fagundes",6150,NA,425,2400,670,1246,1320,22430,12200,NA,2506103,185.061,11049,59.7,97.6,0.56,"13.7",47834237.91,46291812.01,9419.68,"PB"
79,"Frei Martinho",2800,NA,95,450,90,550,5500,5000,2400,NA,2506202,238.658,2846,11.93,100,0.641,"-",28531964.47,24587250.98,10125.12,"PB"
80,"Gado Bravo",9000,NA,305,4500,412,4070,1854,14000,4000,NA,2506251,192.42,8179,42.51,96.8,0.513,"9.01",42168973.35,38574279.58,9190.85,"PB"
81,"Guarabira",91257,85,5395,19102,3029,6258,12290,783276,86712,27100,2506301,162.387,57484,353.99,95.7,0.673,"14.4",219266252.62,210908606.2,30143.08,"PB"
82,"Gurinhém",17500,NA,840,2310,440,1260,5500,140500,10500,150,2506400,340.408,13766,40.44,97.2,0.556,"38.46",85928394.73,81098594.15,10688.13,"PB"
83,"Gurjão",3740,NA,225,719,102,14473,6846,9763,3221,NA,2506509,344.502,3242,9.41,98.3,0.625,"-",29602159.17,26847071.33,11022.19,"PB"
84,"Ibiara",5576,NA,225,887,266,2277,1328,9127,4107,NA,2506608,240.357,5631,23.43,96.1,0.586,"15.87",31997559.36,27935184.55,9830.27,"PB"
85,"Igaracy",9593,NA,208,1002,210,1840,2218,10176,4630,NA,2502607,197.058,5648,28.66,97.9,0.61,"14.49",34526018.15,32772566.86,9976.11,"PB"
86,"Imaculada",9000,NA,270,575,100,4757,2446,9323,2410,NA,2506707,317.804,10392,32.7,97.9,0.557,"16.95",50174825.12,44964703.19,8277.65,"PB"
87,"Ingá",9424,NA,950,1250,250,2400,3810,23000,5500,NA,2506806,262.179,17692,67.48,97.7,0.592,"37.56",102718407.55,96980615.47,10721.55,"PB"
88,"Itabaiana",75924,4,6090,13139,2268,19758,26492,571975,83419,2606,2506905,210.572,23182,110.09,96.7,0.613,"-",86401148.18,85188201.27,13783.7,"PB"
89,"Itaporanga",67133,NA,2943,15901,4516,23690,28246,146948,69290,NA,2507002,460.21,23940,52.02,97,0.615,"-",100600755.35,88582485.57,13671.27,"PB"
90,"Itapororoca",8045,NA,254,680,130,226,308,14084,3315,NA,2507101,145.806,18382,126.07,97.1,0.564,"8.37",82444607.22,72707594.67,10877.47,"PB"
91,"Itatuba",15500,NA,850,3000,410,3000,5000,36000,9529,NA,2507200,251.749,10499,41.7,95.6,0.562,"6.85",48822744.58,40366042.65,14022.61,"PB"
92,"Jacaraú",7000,NA,385,665,67,665,445,12000,1600,NA,2507309,256.845,14477,56.36,97.7,0.558,"14.42",95830739.01,88527653.47,11414.24,"PB"
